Comment ID,Author,Content,Publish Date,Like Count,Reply Count
UgzNZ6LWFGB3iW86icV4AaABAg,@JaxonMontana-sw8rf,First you make watermelon slices then you make rice and then you squish the watermelon on them that's the recipe?,2025-11-10T17:13:00Z,0,0
UgyOaicHVbDcko0AQEV4AaABAg,@Thegreatlandeno,For all the vegans watching Joshua weissman 😂,2025-10-11T17:33:31Z,0,0
Ugx0GYgrMUa_TypOFWR4AaABAg,@miriammbowe5422,Watermelon sushi :),2025-10-06T19:35:55Z,0,0
Ugz4GduKD0tIeQalbah4AaABAg,@Nana-w9b,"Wow... this man has a talent, definitely 👏🏿",2025-10-06T16:33:43Z,0,0
Ugwq2rPGTUrJzw_cDAF4AaABAg,@EvanBlakeSoosay,Haha the last part.😂,2025-10-06T16:33:29Z,0,0
UgySaCXg-0rLdkfhOE54AaABAg,@jsharder31,What a great idea,2025-09-20T23:48:48Z,0,0
UgyB6s8inc8ryzCwtbZ4AaABAg,@RaymondLawson-d2o,this is so cool. ❤,2025-09-20T16:43:57Z,0,0
UgxsYxbYh7N_yibOrjN4AaABAg,@hajarahkizito7792,Wondering how this works 🎉,2025-09-20T16:35:42Z,0,0
Ugy-QPdkqWvbpRe0azp4AaABAg,@MrGamer-ro1xm,Ooo man I need a watermelon right this minute,2025-09-20T16:34:31Z,0,0
Ugw7yVF49jr21yNN4oR4AaABAg,@RobinHood-ng1bx,That's a good idea for kids when they wanna try sushi and you don't wanna waste money even making it at home on top of everything else 😂,2025-09-15T21:36:13Z,0,0
Ugz9KFHUH1qQtiPQRTt4AaABAg,@breadboxboi6925,Let's turn this sushi into watermelon,2025-08-05T08:01:12Z,0,0
UgxlBgS_kH_g3HwPAMt4AaABAg,@roberttempleiii,"""that's right, mother€u¢|{er!""",2025-07-28T23:44:37Z,0,0
UgwBOcNhgnBrSla_zrx4AaABAg,@SilverThunder710,"This honestly sounds REALLY like something that’d be super interesting. The mild, vinagery acid mixed with the fresh sweetness has gotta be insane",2025-07-24T22:26:02Z,0,0
UgwmLzPXC6j67fGuh-p4AaABAg,@OneeStepAtATime,Now. Hear me out.. fry that watermelon like a friend chicken...,2025-07-21T10:28:52Z,0,0
UgxHwwDYkljnil4gqcR4AaABAg,@SteveAlex-o9t,"The texture, taste and smell is f.u.cling disgusting and stop pushing this nasty trend you a.s.s😅😅",2025-07-01T10:00:05Z,0,0
UgyacMNCs3OZcHA75V94AaABAg,@LotisIgpitMontiano,Nice sharing 😮😮😮😮,2025-06-25T14:10:26Z,0,0
Ugz3PYDXy0VYXDSnjs54AaABAg,@justr5497,Looks like the rice is not well cook yet 😢,2025-06-22T12:58:41Z,0,0
UgxbDqG0cezZCKx_ikh4AaABAg,@Robin-c9c3w,Where You got a watermelon without seeds?,2025-06-21T14:22:47Z,0,0
UgyL7Do5mZpemwnzng94AaABAg,@jesselangley9623,"Go back to actually cooking, what happened with your but better, but cheaper, but faster, when's the last time you actually cooked a real meal on your channel. What you ""Hollywood Now"" forget what made you famous, now your all ranking, shorts, testing viral click bait, and having people cook for you. Your forgot your core fans bro",2025-06-21T00:00:12Z,0,0
Ugy6VV8mWj6KSmzotT14AaABAg,@marcelk329,But could you make some actual sweet fruit sushi,2025-06-20T11:12:24Z,0,0
UgzNz0GPL6p_GJXOWpd4AaABAg,@KingColdTheFirst,No watermelons were harmed in the process,2025-06-20T04:34:52Z,0,0
